CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE;ID_ADD_PRODUCAO_INTELECTUAL;ID_PRODUCAO_INTELECTUAL;NM_PRODUCAO;ID_TIPO_PRODUCAO;NM_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;NM_SUBTIPO_PRODUCAO;ID_FORMULARIO_PRODUCAO;NM_FORMULARIO;ID_AREA_CONCENTRACAO;NM_AREA_CONCENTRACAO;ID_LINHA_PESQUISA;NM_LINHA_PESQUISA;ID_PROJETO;NM_PROJETO;DH_INICIO_AREA_CONC;DH_FIM_AREA_CONC;DH_INICIO_LINHA;DH_FIM_LINHA;IN_GLOSA
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2015;10700568;2628561;AN ARCHITECTURE FOR SELF-RECONFIGURATION OF CONVERGENT TELECOM PROCESSES;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;;;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2015;10700804;2391964;OVERHEAD FOR INDEPENDENT NET APPROACH FOR GLOBAL ROUTING;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80462;ENGENHARIA DA COMPUTAÇÃO;98288;MICROELETRÔNICA;;;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2014;8371812;1425577;RELATIONAL PROPERTIES IN INTERACTION AESTHETICS: THE UBIQUITOUS MUSIC TURN;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80464;SISTEMAS DE COMPUTACAO;98293;COMPUTAÇÃO GRÁFICA, PROCESSAMENTO DE IMAGENS E INTERAÇÃO;;;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2014;8371446;1425815;A SYSTEMATIC APPROACH FOR ANALYZING AND OPTIMIZING CELL-INTERNAL SIGNAL ELECTROMIGRATION;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80462;ENGENHARIA DA COMPUTAÇÃO;98289;ARQUITETURA E PROJETO DE SISTEMAS COMPUTACIONAIS;;;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2015;10700561;2526686;ABORDAGEM ONTOLÓGICA PARA O DESENVOLVIMENTO DE SISTEMAS DE INFORMAÇÃO ORIENTADOS A PROCESSOS: UM ESTUDO DE CASO NA ÁREA DA SAÚDE;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80465;SISTEMAS DE INFORMACAO;98296;ENGENHARIA DE SOFTWARE;342954;UMA ABORDAGEM ONTOLOGICA PARA O DESENVOLVIMENTO DE SISTEMAS DE INFORMAÇÃO ORIENTADOS A PROCESSOS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2015;10700963;2377721;TOWARDS A NOVEL ENGINE TO UNDERLIE THE DATA TRANSMISSION OF SOCIAL URBAN SENSING APPLICATIONS;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80464;SISTEMAS DE COMPUTACAO;98290;PROCESSAMENTO PARALELO E DISTRIBUÍDO;342283;UBIARCH - UBIQUITOUS ARCHITECTURE FOR CONTEXT MANAGEMENT AND APPLICATION DEVELOPMENT;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2016;21036366;3636573;PERFORMANCE ANALYSIS OF 6LOWPAN AND COAP FOR SECURE COMMUNICATIONS IN SMART HOMES;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;301591;PROSEG - SEGURANÇA DA INFORMAÇÃO, PROTEÇÃO E RESILIÊNCIA EM SMART GRIDS;01JAN2012:00:00:00.000000;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2013;7838450;1108752;BALANCING USER INTERACTION AND CONTROL IN BAYESIAN NETWORK STRUCTURE LEARNING;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80466;INTELIGENCIA ARTIFICIAL;98294;INTELIGÊNCIA ARTIFICIAL;;;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2013;7838660;208084;QUALITY IMPROVEMENT AND QUANTITATIVE MODELING ¿ USING MASHUPS FOR HUMAN ERROR PREVENTION;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80464;SISTEMAS DE COMPUTACAO;98291;REDES DE COMPUTADORES;252087;ARQUITETURA DE GERENCIAMENTO PARA A INTERNET DO FUTURO E DAS COISAS;;;01JAN2012:00:00:00.000000;;0
42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2014;8371859;1363387;SET SUSCEPTIBILITY ANALYSIS OF CLOCK TREE AND CLOCK MESH TOPOLOGIES;2;BIBLIOGRÁFICA;8;TRABALHO EM ANAIS;3;BIBLIOGRAFICA - TRABALHO EM ANAIS;80462;ENGENHARIA DA COMPUTAÇÃO;98288;MICROELETRÔNICA;;;;;01JAN2012:00:00:00.000000;;0
